Focal,Var,Importance,OOB,NumberBGCs
BGdh_OR,PAS_wt,249.141007764359,0.134504900304157,40
BGdh_OR,PPT_JAS,245.404255413647,0.134504900304157,40
BGdh_OR,Tmin_wt,217.618055649522,0.134504900304157,40
BGdh_OR,PPT_MJ,215.571326780416,0.134504900304157,40
BGdh_OR,Tmax_wt,191.108772951171,0.134504900304157,40
BGdh_OR,CMD.total,187.144941355939,0.134504900304157,40
BGdw_OR,PPT_JAS,109.429431761371,0.139882121807466,17
BGdw_OR,PPT_MJ,103.483058062015,0.139882121807466,17
BGdw_OR,Tmax_wt,102.61297672284,0.139882121807466,17
BGdw_OR,CMD.total,88.3375949902496,0.139882121807466,17
BGdw_OR,SHM,87.7349573180746,0.139882121807466,17
BGdw_OR,PAS_wt,83.8703936900029,0.139882121807466,17
BGdw_WA,PPT_MJ,51.272892183802,0.0744444444444444,6
BGdw_WA,CMI,38.4049344758954,0.0744444444444444,6
BGdw_WA,CMDMax,32.9273565814703,0.0744444444444444,6
BGdw_WA,CMD_sm,32.7399567603616,0.0744444444444444,6
BGdw_WA,SHM,29.4616568578507,0.0744444444444444,6
BGdw_WA,CMD.grow,29.1898048571939,0.0744444444444444,6
BGmk_MT,PPT_JAS,186.312485150455,0.136147889083188,28
BGmk_MT,PPT_MJ,179.334059843126,0.136147889083188,28
BGmk_MT,PAS_wt,157.049783839885,0.136147889083188,28
BGmk_MT,Tmin_wt,149.081635392953,0.136147889083188,28
BGmk_MT,SHM,136.640226165528,0.136147889083188,28
BGmk_MT,Tave_wt,122.801212052018,0.136147889083188,28
BGmk_NV,PAS_wt,218.046488987327,0.148571428571429,33
BGmk_NV,PPT_JAS,209.010496638467,0.148571428571429,33
BGmk_NV,PPT_MJ,180.873797545907,0.148571428571429,33
BGmk_NV,Tmax_wt,168.435196982366,0.148571428571429,33
BGmk_NV,Tmin_wt,167.150487628602,0.148571428571429,33
BGmk_NV,CMD.total,160.730525398763,0.148571428571429,33
BGmm_MT,PPT_MJ,141.609073388048,0.140630534891959,22
BGmm_MT,PPT_JAS,107.837115883732,0.140630534891959,22
BGmm_MT,Tmin_wt,98.1594965956469,0.140630534891959,22
BGmm_MT,SHM,96.4008803833442,0.140630534891959,22
BGmm_MT,DD5_wt,88.5285105625659,0.140630534891959,22
BGmm_MT,PAS_wt,86.6684053683858,0.140630534891959,22
BGmw_OR,PAS_wt,99.9370471294993,0.11623246492986,17
BGmw_OR,PPT_JAS,90.6142321735948,0.11623246492986,17
BGmw_OR,Tmin_wt,87.9247620098043,0.11623246492986,17
BGmw_OR,NFFD_sp,85.9539497076028,0.11623246492986,17
BGmw_OR,PPT_MJ,80.5470861247611,0.11623246492986,17
BGmw_OR,DD_0_sp,76.4289712578366,0.11623246492986,17
BGmw_WA,CMD.total,89.9297596831765,0.128388017118402,15
BGmw_WA,PPT_MJ,84.4906043621441,0.128388017118402,15
BGmw_WA,PPT_JAS,80.306919326185,0.128388017118402,15
BGmw_WA,CMI,76.7551781059053,0.128388017118402,15
BGmw_WA,SHM,74.9399775657306,0.128388017118402,15
BGmw_WA,NFFD_sp,68.4823070383121,0.128388017118402,15
